country,species,area,environment,unit,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Taiwan Province of China,Marine crabs nei,"Pacific, Northwest",Marine,USD 1000,...,0,0,0,0,0,0,0,0,0,159.7,31.84,0,0,0,0,12.45,0,0,0,0,0,0,0,0,0,0,0,0,0,...
Taiwan Province of China,Marine fishes nei,"Pacific, Northwest",Brackishwater,USD 1000,1588.38,2015.73,3073.35,3036.58,1175.89,14.05,190.69,75.36,279.52,4005.37,8065.18,22982.85,6928.71,7807,8009.9,8847.97,3743.21,4586.33,5011.15,5802.38,8278.31,8281.87,7405.75,4798.87,4269.4,9736.16,5378.92,8596.63,5457.08,5129.3,4508.5
Taiwan Province of China,Marine fishes nei,"Pacific, Northwest",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,117.15,423.35,532.76,792.92,200.18,1114.88,1175.31,3252.48,1311.71,2109.72,793.47,1354.34,1256.15,294.32,222.71,1506.26,414.25,314.26,487.41,1701.45
Taiwan Province of China,Marine molluscs nei,"Pacific, Northwest",Brackishwater,USD 1000,62.92,60.11,59.57,73.01,475.17,43.38,75.87,36.49,48.12,48.34,39.98,24.94,22.61,0,0,16.24,84.73,13.32,2.69,59.81,162.86,40.43,0,2.4,0.6,1.57,1.36,16.97,0,0,...
Taiwan Province of China,Marine molluscs nei,"Pacific, Northwest",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.5,121.22,189.98,244.29,136.84,150.5,103.11,149.88,295.82,956.03,1085.03,1061.92,661.73,206.24
Taiwan Province of China,Mi-iuy (brown) croaker,"Pacific, Northwest",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,363.57,407.75,3.82,182.53,...,...
Taiwan Province of China,Milkfish,"Pacific, Northwest",Brackishwater,USD 1000,34130.96,36082.86,33124.38,33434.04,39768.07,22660.85,86726.87,34482.04,36099.29,26943.54,43376.12,56254.01,61840.16,45570.93,36358.12,33928.2,26443.64,31455.86,33698.11,31529.75,40867.42,31143.18,31414.94,38742.59,56314.56,51191.21,41710.54,62528.94,92526.69,103607.15,112837.53
Taiwan Province of China,Milkfish,"Pacific, Northwest",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,900.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan Province of China,Natantian decapods nei,"Pacific, Northwest",Brackishwater,USD 1000,326.5,345.68,569.4,1035.62,39,32,838.6,22.49,133.85,269.75,321.77,251.06,463.7,0,289.18,8881.74,3078.33,2335.63,574.43,1380.89,852.27,2121.25,626,560.08,472.19,421.34,225.98,433.83,437.45,0,16.64
Taiwan Province of China,Pacific cupped oyster,"Pacific, Northwest",Brackishwater,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...
Taiwan Province of China,Pacific cupped oyster,"Pacific, Northwest",Marine,USD 1000,72130.54,61414.6,39280.33,44367.64,85006.84,95472.21,84991.46,79028.9,101828.84,109504.85,92238.44,94620.93,91797.85,78701.23,101270.49,78431.77,81971.48,76487.41,65214.88,68215.41,62127.46,92749.75,93431.13,97898.93,114566.08,58269.14,157707.61,179687.81,119548.17,206797.06,175854.77
Taiwan Province of China,"Porgies, seabreams nei","Pacific, Northwest",Brackishwater,USD 1000,...,...,93.75,2200.55,2869.72,825.58,1272.18,1340.85,1260.62,864.34,6049.29,6028.12,6573.05,6052.91,4663.21,11707.18,17890.95,14862.78,11766.11,23065.42,16762.96,10101.04,10327.97,12263.78,10202.23,8947.79,3179.99,4433.53,2882.94,3025.3,2693.13
Taiwan Province of China,"Porgies, seabreams nei","Pacific, Northwest",Marine,USD 1000,...,...,...,...,...,127.48,0,1164.58,954.64,1735.54,1548.53,2189.35,1488.32,1693.12,1680.92,1337.83,2947.5,2450.09,2768.04,4275.65,2000.7,1758.16,2168.76,1776.34,1238.67,718.25,...,3760.23,1058.07,2320.1,3774.04
Taiwan Province of China,Redtail prawn,"Pacific, Northwest",Brackishwater,USD 1000,...,...,12432.95,47099.09,27424.7,5005.25,13186.27,6814.4,9767.19,26740.45,2857.85,1762.48,1505.61,1041.22,994.49,843.45,275.07,429.01,249.83,219.43,454.58,395.63,0,0,52.38,99.4,19.93,0,0,28.83,13.37
Taiwan Province of China,Seaweeds nei,"Pacific, Northwest",Brackishwater,USD 1000,3.8,0,1.48,16.4,6.29,0,0.67,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,...
Taiwan Province of China,Silver seabream,Asia - Inland waters,Brackishwater,USD 1000,...,...,...,...,...,...,148.53,0,0,205.19,482.84,916.01,4226.14,1390.42,223.46,60.37,0,0,0,0,0,0,0,0,0,0,0,...,...,...,...
Taiwan Province of China,Silver seabream,"Pacific, Northwest",Marine,USD 1000,...,...,...,...,...,...,7.43,0,0,661.17,569.75,1549.31,1512.03,2356.5,4896.67,2344.23,1771.34,3171.75,4740.67,6606.65,3534.3,2013.73,2243.07,2219.84,1375.5,0,175.74,...,392.98,...,...
Taiwan Province of China,"Snappers, jobfishes nei","Pacific, Northwest",Brackishwater,USD 1000,...,...,...,...,...,...,...,112.02,30.17,400.26,469.6,382.73,356.31,425.79,1270.02,454.65,378.11,1292.74,792.65,1771.51,413.24,83.44,11.84,8.07,4.76,6.42,62.55,1397.87,2103.85,1507.87,726.81
Taiwan Province of China,"Snappers, jobfishes nei","Pacific, Northwest",Marine,USD 1000,...,...,...,...,...,...,...,0,0,0,0,0,0,0,1095.57,241.16,131.52,607.78,1972.1,1442.19,0,0,0,0,453.17,299.76,358.44,5.43,318.28,0,...
Taiwan Province of China,Striped bass,Asia - Inland waters,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1077.25
Taiwan Province of China,Tilapias nei,"Pacific, Northwest",Brackishwater,USD 1000,2072.64,1619.98,1243.28,1489.48,3078.7,2963.31,4964.76,4076.58,3193.63,3178.53,6305.9,8484.99,7021.8,5308.36,4940.94,5432.93,6658.67,15463.28,12636.56,12146.34,9089.86,11383.83,10813.84,11892.27,16864.31,12196.96,15757.19,22831.4,16355.16,26978.73,21721.04
Taiwan Province of China,Trumpet emperor,"Pacific, Northwest",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1715.48,0,2900.17,2344.65,608.71,162.91,1.53,1465.6,468.61,...
Taiwan Province of China,Two-spot red snapper,"Pacific, Northwest",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,26.12,0,0,0,0,0,0,0,0,0
Taiwan Province of China,Waigieu seaperch,"Pacific, Northwest",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2827.82,...
Taiwan Province of China,Warty gracilaria,"Pacific, Northwest",Brackishwater,USD 1000,9628.58,9287.1,9811.29,4416.82,1561.76,1799.83,1077.42,1111.32,2938.63,2363.63,1965.31,3082,3921.22,4149.36,10899.66,13022.51,9908.02,12868.94,1704.49,1568.08,1253.11,328.95,317.88,8164.18,1052.03,5160.62,3158.01,1539.42,622.72,374.93,144.01
Taiwan Province of China,Warty gracilaria,"Pacific, Northwest",Marine,USD 1000,52.79,49.36,26.64,7.32,2.14,132.17,6.43,3.49,0,0,0.32,0,0,0,0,0,1036.73,1895.3,3.77,4.76,9.93,5.09,0.12,0.87,0,0,0,0,0,0,...
Taiwan Province of China,Whiteleg shrimp,"Pacific, Northwest",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,16202.52,47790.39,36889.1,33703.89,32602.64,30841.29,32487.83,30641.28,31444,22117.94,22324.52,24054.44,44150.59,42896.44,42889.34
Taiwan Province of China,Yellowback seabream,"Pacific, Northwest",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Rep. of",Eucheuma seaweeds nei,"Indian Ocean, Western",Marine,USD 1000,...,...,...,...,...,56.32,41.04,36.64,27.28,20.08,15.68,13.92,13.76,13.04,12.04,19.21,11.37,9.13,17.8,13.63,20.7,24.03,30.72,27.35,64.84,167.81,195.8,168.23,164.5,179.75,202.83
"Tanzania, United Rep. of",Giant tiger prawn,"Indian Ocean, Western",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,330.4,193.08,1352.08,820.8,1806.56,2124.86,2387.89,2665.2,3784.88
"Tanzania, United Rep. of",Indo-Pacific swamp crab,"Indian Ocean, Western",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,3.2,3.22,3.35,7.6,21.33,1.04,...,0.44,0.85
"Tanzania, United Rep. of",Milkfish,"Indian Ocean, Western",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0.92,1.07,1.12,1.13,1.17,26.6,24.17,436.44,839.17,823.21,825.82
Thailand,Abalones nei,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,248.8,264.2,434.73,450.85,145.9,79,82,80.44,...,...
Thailand,Banana prawn,"Pacific, Western Central",Brackishwater,USD 1000,36279.94,42156.58,50018.87,41236.68,50603.04,31142.42,45002.96,34167.59,16464.01,16020.84,14911.5,9046.18,10723.9,9373.29,12297.38,11717.1,16018.1,20087.53,13966.6,8530.05,4462.76,2527.81,1099.07,2057.16,1903.64,2298.22,2275.31,1492.21,1613.66,1704.34,1941.6
Thailand,Barramundi(=Giant seaperch),"Indian Ocean, Eastern",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,169.42,198.7,754.49,496.18,516.43,1074.88,2630.35,3576.86,3378.67,5288.32,5753.59,6357.88,6312.14,5933.89,7166.17,5283.01,5610.07,5330.61
Thailand,Barramundi(=Giant seaperch),"Pacific, Western Central",Brackishwater,USD 1000,1717.66,1586.23,2369.75,3480.03,3057.02,3789.14,3144.93,5238.01,7347.67,5606.25,8055.36,16718.7,20688.1,13156.03,16307.59,15564.09,18358.83,16494,23493.56,25441.45,27405.41,32199.4,41788.23,32738.7,38340.81,43295.56,42277.68,54470.77,72390.65,61062.79,58849.04
Thailand,Blood cockle,"Indian Ocean, Eastern",Marine,USD 1000,981.9,81.12,...,71.26,300.11,493.42,576.9,2116.97,1338.28,5.24,0,405.33,631.01,172.55,4352.9,3399.49,342.17,8029.66,6974.66,1527.75,740.01,204.49,504.96,354.15,356.84,513.12,782.22,142.62,88.33,1318.54,1246.69
Thailand,Blood cockle,"Pacific, Western Central",Marine,USD 1000,2108.8,2179.75,2122.54,1586.66,1776,2674.62,2550.42,4826.34,3362.83,4895.4,2701.96,4242.77,5374.17,2753.34,8115.02,19728.01,16602,16368.7,23750.92,22565.83,24325.2,22672.61,33528.59,29732.23,36854.48,49834.95,55709.39,56020.75,72972.91,79389.75,70251.8
Thailand,Cupped oysters nei,"Indian Ocean, Eastern",Marine,USD 1000,...,...,...,...,...,...,...,16.3,33.26,5429.33,137.9,268.21,2086.37,806.1,3474,2592.73,1157.75,244.55,329.47,732.01,879.28,615.73,482.44,653.35,666.76,1198.33,1159,2020.62,1850.07,3868.25,3648.8
Thailand,Cupped oysters nei,"Pacific, Western Central",Marine,USD 1000,2460.4,1313.21,418.29,1094.96,694.18,912.88,821.44,2059.93,2094.49,17333.46,25920.09,23496.12,23780.68,10232.28,16560.37,31956.52,13280.62,16507.14,4055.81,9801,11094.35,4347.58,4631.3,8993.18,10357.54,16743.64,20414.16,4489.59,12214.76,11299.09,11813.57
Thailand,Fourfinger threadfin,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,11.81,12.64,12.72,...,324.07,154.12,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Freshwater fishes nei,Asia - Inland waters,Brackishwater,USD 1000,35.17,6.58,9.17,29.07,0,0,0,0,0,0,0,0,0,0,0,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Thailand,Giant tiger prawn,"Indian Ocean, Eastern",Brackishwater,USD 1000,...,...,208.36,0,922.96,11837.88,24734.81,70563.24,119899.73,195668.58,267430.8,303544.6,376930.75,323917.28,259206.56,291270.88,364803.12,264120.6,168114.92,103455.94,49999.64,7532.51,2613.28,5625.46,3496.93,2247.88,2987.73,3688.75,62593.95,49695.54,69344.78
Thailand,Giant tiger prawn,"Pacific, Western Central",Brackishwater,USD 1000,1188.72,675.23,7267.5,81947.97,307541.06,382235.8,587651.6,841056.44,866521.75,1065765.6,1333357.4,1278856.4,1201084.5,1289325.9,1149440.2,1468738.5,1815109.9,1179747.8,907981.56,617631.7,327066.78,92450.69,41241.2,37407.6,11919.77,13288.57,21796.23,34678.16,63905.41,51754.11,48500.1
Thailand,Green mussel,"Indian Ocean, Eastern",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,18.05,22.38,1.46,79.25,642.35,3240.18,5332.3,602.77,759.96,1335.94,490.08,972.99,1044.48,554.9,310.86,737.17,681.71
Thailand,Green mussel,"Pacific, Western Central",Marine,USD 1000,1446.55,1459.96,738.54,1861.32,3200.59,5090.67,5710.94,3617.42,1729.18,2938.21,3069.74,5649.58,6287.78,5755.14,3602.43,6924.49,9964.93,10016.4,19267.35,17098.54,16803.9,17156.68,19847.31,21082.2,17269.02,17120.9,18884.97,18849.4,20326.31,26386.55,25820.5
Thailand,Groupers nei,"Indian Ocean, Eastern",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,6790.93,6225.81,5802.51,4913.51,5224.07,3318.76,8028.52,17870.68,10354.76,11515.52,14634.31,16046.09,15215.04,14880.69,18675.41,17522.38,14422.19,13799.02
Thailand,Groupers nei,"Pacific, Western Central",Brackishwater,USD 1000,627.34,400.96,600.27,1306.24,3189.86,3384.11,2077.84,2086.97,12463.61,9391.94,13500.95,8270.58,9792.69,1979.77,2515.48,2355.26,3824.54,3551.64,3099.36,3839.91,3658.27,3147.35,4742.45,4763.51,5011.61,3392.01,4023.49,3629.54,3504.4,4025.08,3850.83
Thailand,Horse mussels nei,"Pacific, Western Central",Marine,USD 1000,3442.45,14.49,12.93,63.57,30.93,3.22,58.67,77.04,296.29,261,384.6,529.05,721,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Indo-Pacific swamp crab,"Pacific, Western Central",Brackishwater,USD 1000,246.19,314.05,359.31,186.01,80.4,37.7,41.07,44.68,120.83,54.73,57.66,91.34,393.73,307.94,42.89,28.18,26.67,18.57,39.59,41.02,99.68,61.58,...,30.29,127.14,223.72,255.97,295.21,579.19,586.44,554.23
Thailand,Marine fishes nei,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,20.96,0,2.01,0,0,0,22.35,54.22,91.01,330.06,251.03,208.51,133.48
Thailand,Metapenaeus shrimps nei,"Pacific, Western Central",Brackishwater,USD 1000,4782.18,5369.05,6306.18,4726.74,8464.6,4156.15,3520.44,1824.78,1013.6,2081.68,2326.19,1597.29,3053.75,2883.14,2252.49,2127.72,1722.39,1330.49,1232.04,379.32,449.65,199.04,...,...,...,...,...,1064.77,501.45,455.88,533.35
Thailand,Mozambique tilapia,"Pacific, Western Central",Brackishwater,USD 1000,312.6,227.02,113.67,63.33,36.22,46.33,0,0,34.9,40.88,41.16,102.38,171.04,103.83,107.94,79.24,110.81,14.79,7.8,2.77,5.59,3.8,...,54.93,...,...,...,...,...,...,...
Thailand,Penaeus shrimps nei,"Pacific, Western Central",Brackishwater,USD 1000,1209.36,1465.1,2291.2,1511.37,2348.1,1429.32,2194.41,242.99,44.87,1115.84,1789.38,1417.66,1897.52,1999.93,2329.08,1228.43,1070.77,844.55,1965.22,492.25,248.95,149.28,284.81,255.91,107.48,40.97,331.82,1454.03,233.89,55.94,154.6
Thailand,Squaretail mullet,"Pacific, Western Central",Brackishwater,USD 1000,195.5,139.36,144.15,173.22,60.01,68.12,...,...,111.8,76.16,92.45,213.38,507.07,488.29,501.49,44.39,33.41,23.14,8.38,11.27,24.93,21.81,...,...,...,...,...,...,...,...,...
Thailand,Whiteleg shrimp,"Indian Ocean, Eastern",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,18300.19,136607.19,233839.03,330812.9,327686.94,393185.5,431365.03,471125.44,607854.7,556024.6,439474.78,261705.3
Thailand,Whiteleg shrimp,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,139740,301096.56,594153.6,807269,962766.1,1032772.1,1114968.4,1338308.5,1487677.5,1854118.9,1786105.9,1377938.4,1251266
Timor-Leste,Eucheuma seaweeds nei,"Indian Ocean, Eastern",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,27.75,75,112.5,112.5,112.5,112.5,112.5,112.5
Timor-Leste,Milkfish,"Indian Ocean, Eastern",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2,4,6,10,12.5,12.5,12.5,12.5,12.5,12.5,12.5
Timor-Leste,Penaeus shrimps nei,"Indian Ocean, Eastern",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,4,4,4,4,4,4,4,4
Tonga,Bear paw clam,"Pacific, Eastern Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,10,...,...,...,...,...,0,0,0,0,0,0,0,0,...
Tonga,Elkhorn sea moss,"Pacific, Eastern Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2.5,2.5,2.5,5,6,16,0,...,0,0,0,0,...,...,...
Tonga,Elongate giant clam,"Pacific, Eastern Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,15,10,25,5,10,5,10,5,5,25.76,6.46,...,...,...,...,0.22,3.15
Tonga,Fluted giant clam,"Pacific, Eastern Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,5,5,15,0,5,5,5,0,0,0,0.09,...,...,...,...,...,0.11
Tonga,Giant clam,"Pacific, Eastern Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,5,0,0,0,0,0,20,6.55,3.3,...,...,...,...,...,...
Tonga,Milkfish,"Pacific, Eastern Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,35,47.5,35,50,0,0,0,0,0,...,...,...,...,...,...
Tonga,Mozuku,"Pacific, Eastern Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,60,60,60,60,90,...,...
Tonga,Smooth giant clam,"Pacific, Eastern Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,10,5,10,0,0,0,0,0,0,1,6.75,3.68,4.89,2.61,0,0,...
Tunisia,Atlantic bluefin tuna,Mediterranean and Black Sea,Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1368,396,1917,4050,3870,3780,6660,3500,770,3300,12600,2400
Tunisia,Bluefish,Mediterranean and Black Sea,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,435,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Tunisia,Carpet shells nei,Mediterranean and Black Sea,Marine,USD 1000,...,...,...,...,...,...,50,35,50,100,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Tunisia,Common cuttlefish,Mediterranean and Black Sea,Marine,USD 1000,...,...,...,...,...,...,85,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Common sole,Mediterranean and Black Sea,Marine,USD 1000,...,...,...,...,...,...,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,European flat oyster,Mediterranean and Black Sea,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,1.5,21.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,European seabass,Mediterranean and Black Sea,Brackishwater,USD 1000,12.41,93.03,189.01,260.01,1020.75,1350,1415,1982.5,1368.5,4399.5,5710,2433.4,1941.03,5085,4959,2413,1919,3813.06,4570.13,3193.79,4117.05,4885.75,4362.62,6811.78,7059.36,11175.61,11280.8,22141.45,15367.75,14907.84,13252.41
Tunisia,Flathead grey mullet,Mediterranean and Black Sea,Brackishwater,USD 1000,...,...,...,0,0,0,8,0,0,11.96,3.96,12.7,0,10.86,7.02,0,8.78,0,0,0,0,0,0,0,6.52,0,0,0,0,0,0
Tunisia,Gilthead seabream,Mediterranean and Black Sea,Brackishwater,USD 1000,34.8,22.5,100.01,137.49,566.6,600,425,30,1768.5,702,513,1692.8,2456.58,1925.6,2296,225,3272,3487.56,2485.76,3484.98,5445.49,4223.51,5405.03,6786.01,9899.23,10626.84,16061.47,29738.01,37159.23,54804.15,55444.22
Tunisia,Groupers nei,Mediterranean and Black Sea,Marine,USD 1000,...,...,...,...,...,...,...,...,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...
Tunisia,Marine crustaceans nei,Mediterranean and Black Sea,Marine,USD 1000,...,...,...,...,...,...,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Marine fishes nei,Mediterranean and Black Sea,Marine,USD 1000,...,...,...,...,...,...,689.5,680,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Mediterranean mussel,Mediterranean and Black Sea,Brackishwater,USD 1000,18.42,22.48,21.95,26.56,91.42,105,57.75,44.8,20,52,20.25,101.57,143.78,65,108,16,111.3,46.92,101.4,95.51,65.06,127.35,292.61,822.91,209.63,241.46,241.62,275.42,190.27,197.69,347.44
Tunisia,Octopuses nei,Mediterranean and Black Sea,Marine,USD 1000,...,...,...,...,...,...,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Pacific cupped oyster,Mediterranean and Black Sea,Brackishwater,USD 1000,6.2,18.75,37.98,48.29,149.24,105,10.5,6.5,0,0,0,0,0,0,4.2,0,0,3.34,25.35,27.95,28.91,34.73,6.76,17.57,43.98,40.05,34.63,21.32,61.5,33.26,63.82
Tunisia,Sargo breams nei,Mediterranean and Black Sea,Marine,USD 1000,...,...,...,...,...,...,900,900,1700,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Tunisia,Thinlip grey mullet,Mediterranean and Black Sea,Brackishwater,USD 1000,...,9,20,15.4,128.51,20,4,16,90.64,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Turkey,Atlantic bluefin tuna,Mediterranean and Black Sea,Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5720,5070,5070,11310,6390,9100,6960,1665,6715,7990,6206.33
Turkey,Atlantic salmon,Mediterranean and Black Sea,Marine,USD 1000,0,0,0,0,0,0,1800,8250,4080,4049.92,1814.12,5048.88,1681.03,440,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...
Turkey,Common dentex,Mediterranean and Black Sea,Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1188.45
Turkey,Common two-banded seabream,Mediterranean and Black Sea,Marine,USD 1000,...,...,15,375,450,15,15,1500,1500,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...
Turkey,European seabass,Mediterranean and Black Sea,Marine,USD 1000,...,...,...,60,60,714,1326,9324,9696,29369.4,19124.82,27813.19,47879.9,56700,77074,92640.01,73832.01,48348.06,43017,101343.06,128855.3,183701,188199.2,205310.02,280839.03,233278.27,270610.7,251029.75,400928.12,374934.25,411689.6
Turkey,Gilthead seabream,Mediterranean and Black Sea,Marine,USD 1000,...,...,442,845,1300,6384,7732.5,6825,7027.5,6698.79,46739,42653.6,49548.8,57750,76125,76450,57047.4,37005.54,35043,75140.16,107283.76,148753.52,149430.77,175875.02,133014,128366.13,163128.97,181134.25,153563.03,180925.9,211387.08
