"","country","species","area","year","value","value.kg","relative.value","production","native","fishmeal","intensity","hatchery","habitat","waste","ecol.score","msi"
"7264","Colombia","Whiteleg shrimp","Atlantic, Western Central",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7265","Colombia","Whiteleg shrimp","Pacific, Southeast",2007,104841.37,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7266","Cook Islands","Blacklip pearl oyster","Pacific, Eastern Central",2007,180,0.00710788185120834,0.00295020061364173,25324,NA,NA,NA,NA,NA,NA,NA,NA
"7267","Cook Islands","Giant clams nei","Pacific, Eastern Central",2007,60832.8,NA,0.997049799386358,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7268","Costa Rica","Natantian decapods nei","Pacific, Eastern Central",2007,320,0.018937152325719,1,16898,NA,NA,NA,NA,NA,NA,NA,NA
"7269","Croatia","Atlantic bluefin tuna","Mediterranean and Black Sea",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7270","Croatia","Common dentex","Mediterranean and Black Sea",2007,29318.91,NA,0.379142482826418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7271","Croatia","European flat oyster","Mediterranean and Black Sea",2007,0,0,0,3958,NA,NA,NA,NA,NA,NA,NA,NA
"7272","Croatia","European seabass","Mediterranean and Black Sea",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7273","Croatia","Gilthead seabream","Mediterranean and Black Sea",2007,91,NA,0.00117678201328781,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7274","Croatia","Great Mediterranean scallop","Mediterranean and Black Sea",2007,42395.15,847.903,0.548240109567458,50,NA,NA,NA,NA,NA,NA,NA,NA
"7275","Croatia","Marine fishes nei","Mediterranean and Black Sea",2007,NA,NA,NA,11104,NA,NA,NA,NA,NA,NA,NA,NA
"7276","Croatia","Marine molluscs nei","Mediterranean and Black Sea",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7277","Croatia","Meagre","Mediterranean and Black Sea",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7278","Croatia","Mediterranean mussel","Mediterranean and Black Sea",2007,4474.47,NA,0.0578623715933616,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7279","Croatia","Pargo breams nei","Mediterranean and Black Sea",2007,0,0,0,1937,NA,NA,NA,NA,NA,NA,NA,NA
"7280","Croatia","Rainbow trout","Mediterranean and Black Sea",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7281","Croatia","Sharpsnout seabream","Mediterranean and Black Sea",2007,1050,NA,0.0135782539994747,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7282","Croatia","Turbot","Mediterranean and Black Sea",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7283","Cuba","Mangrove cupped oyster","Atlantic, Western Central",2007,12622.55,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7284","Cuba","Tropical spiny lobsters nei","Atlantic, Western Central",2007,0,0,0,1773,NA,NA,NA,NA,NA,NA,NA,NA
"7285","Cyprus","Atlantic bluefin tuna","Mediterranean and Black Sea",2007,807.17,NA,0.0281961085688336,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7286","Cyprus","European seabass","Mediterranean and Black Sea",2007,12.83,NA,0.000448178293219688,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7287","Cyprus","Gilthead seabream","Mediterranean and Black Sea",2007,12280.9,19.2641568627451,0.428997100639257,637.5,NA,NA,NA,NA,NA,NA,NA,NA
"7288","Cyprus","Indian white prawn","Mediterranean and Black Sea",2007,NA,NA,NA,1600,NA,NA,NA,NA,NA,NA,NA,NA
"7289","Cyprus","Japanese seabream","Mediterranean and Black Sea",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7290","Cyprus","Marbled spinefoot","Mediterranean and Black Sea",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7291","Cyprus","Meagre","Mediterranean and Black Sea",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7292","Cyprus","Red porgy","Mediterranean and Black Sea",2007,9897.02,NA,0.345723268243267,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7293","Cyprus","Sharpsnout seabream","Mediterranean and Black Sea",2007,5498.87,3.91657407407407,0.192086841094072,1404,NA,NA,NA,NA,NA,NA,NA,NA
"7294","Cyprus","Shi drum","Mediterranean and Black Sea",2007,130.21,0.313759036144578,0.00454850316135117,415,NA,NA,NA,NA,NA,NA,NA,NA
"7295","Denmark","Atlantic cod","Atlantic, Northeast",2007,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA
"7296","Denmark","Atlantic salmon","Atlantic, Northeast",2007,0,NA,0,NA,10,3,1,5,5,7,5.2,5.5
"7297","Denmark","Blue mussel","Atlantic, Northeast",2007,0,NA,0,NA,10,10,9,8,7,10,9,8.1
"7298","Denmark","Brown seaweeds","Atlantic, Northeast",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7299","Denmark","European eel","Atlantic, Northeast",2007,6900,NA,0.0386328495231475,NA,10,3,3,3,6,7,5.3,5.9
"7300","Denmark","European flounder","Atlantic, Northeast",2007,139691.53,121.470895652174,0.78212780552873,1150,NA,NA,NA,NA,NA,NA,NA,NA
"7301","Denmark","Marine fishes nei","Atlantic, Northeast",2007,6671.6,0.0257901410192974,0.0373540462142943,258688,NA,NA,NA,NA,NA,NA,NA,NA
"7302","Denmark","Rainbow trout","Atlantic, Northeast",2007,14652.77,13.1888118811881,0.082040327319897,1111,NA,NA,NA,NA,NA,NA,NA,NA
"7303","Denmark","Sea belt","Atlantic, Northeast",2007,10688.58,22.8388461538462,0.0598449714139309,468,NA,NA,NA,NA,NA,NA,NA,NA
"7304","Denmark","Turbot","Atlantic, Northeast",2007,NA,NA,NA,357,NA,NA,NA,NA,NA,NA,NA,NA
"7305","Dominican Republic","American cupped oyster","Atlantic, Western Central",2007,910,NA,0.0033859471065203,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7306","Dominican Republic","Cobia","Atlantic, Western Central",2007,47.97,NA,0.00017848778318657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7307","Dominican Republic","European seabass","Atlantic, Western Central",2007,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"7308","Dominican Republic","Florida pompano","Atlantic, Western Central",2007,267778.56,NA,0.996356088373815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7309","Dominican Republic","Gilthead seabream","Atlantic, Western Central",2007,NA,NA,NA,49712,NA,NA,NA,NA,NA,NA,NA,NA
"7310","Dominican Republic","Penaeus shrimps nei","Atlantic, Western Central",2007,21.36,NA,7.94767364783226e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7311","Ecuador","Marine fishes nei","Pacific, Southeast",2007,29732.23,2287.09461538462,1,13,NA,NA,NA,NA,NA,NA,NA,NA
"7312","Ecuador","Pacific cupped oyster","Pacific, Southeast",2007,NA,NA,NA,55125,NA,NA,NA,NA,NA,NA,NA,NA
"7313","Ecuador","Red drum","Pacific, Southeast",2007,0,NA,0,NA,1,1,3,5,5,5,3.3,4.5
"7314","Ecuador","Scallops nei","Pacific, Southeast",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7315","El Salvador","Black ark","Pacific, Eastern Central",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7316","El Salvador","Cupped oysters nei","Pacific, Eastern Central",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7317","El Salvador","Grand ark","Pacific, Eastern Central",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7318","Estonia","Rainbow trout","Atlantic, Northeast",2007,2668.63,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7319","Falkland Is.(Malvinas)","Blue mussel","Atlantic, Southwest",2007,0,0,0,99105,NA,NA,NA,NA,NA,NA,NA,NA
"7320","Falkland Is.(Malvinas)","Pacific cupped oyster","Atlantic, Southwest",2007,14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7321","Faroe Islands","Atlantic salmon","Atlantic, Northeast",2007,180271.95,NA,0.994894069238293,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7322","Faroe Islands","Rainbow trout","Atlantic, Northeast",2007,925.18,0.0142335384615385,0.00510593076170688,65000,NA,NA,NA,NA,NA,NA,NA,NA
"7323","Fiji, Republic of","Anadara clams nei","Pacific, Western Central",2007,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"7324","Fiji, Republic of","Eucheuma seaweeds nei","Pacific, Western Central",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7325","Fiji, Republic of","Green mussel","Pacific, Western Central",2007,174336.02,NA,0.994319349084098,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7326","Fiji, Republic of","Pearl oyster shells nei","Pacific, Western Central",2007,996,0.068557268722467,0.0056806509159023,14528,NA,NA,NA,NA,NA,NA,NA,NA
"7327","France","Atlantic salmon","Atlantic, Northeast",2007,170500.02,684.739036144578,0.173113182532782,249,10,3,2,5,5,3,4.7,4.8
"7328","France","Blue mussel","Atlantic, Northeast",2007,193212.02,NA,0.19617327719837,NA,10,10,9,8,7,10,9,8.1
"7329","France","Blue mussel","Mediterranean and Black Sea",2007,1112.22,0.0230258990124837,0.00112926640053539,48303,10,10,9,8,7,10,9,8.1
"7330","France","Clams, etc. nei","Atlantic, Northeast",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7331","France","Clams, etc. nei","Mediterranean and Black Sea",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7332","France","Coho(=Silver) salmon","Atlantic, Northeast",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7333","France","Common edible cockle","Atlantic, Northeast",2007,533646.44,NA,0.541825353308988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7334","France","Common edible cockle","Mediterranean and Black Sea",2007,NA,NA,NA,667058,NA,NA,NA,NA,NA,NA,NA,NA
"7335","France","European flat oyster","Atlantic, Northeast",2007,82.07,NA,8.33278429554756e-05,NA,10,10,7,5,7,10,8.2,7.3
"7336","France","European flat oyster","Mediterranean and Black Sea",2007,0,0,0,2,10,10,7,5,7,10,8.2,7.3
"7337","France","European seabass","Atlantic, Northeast",2007,354.15,NA,0.000359577867462918,NA,10,3,5,7,5,5,5.8,5.7
"7338","France","European seabass","Mediterranean and Black Sea",2007,421.14,0.771318681318681,0.000427594587331169,546,10,3,5,7,5,5,5.8,5.7
"7339","France","Finfishes nei","Atlantic, Northeast",2007,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA
"7340","France","Gilthead seabream","Atlantic, Northeast",2007,959.83,NA,0.000974540800584308,NA,10,1,1,5,3,1,3.5,4.3
"7341","France","Gilthead seabream","Mediterranean and Black Sea",2007,NA,NA,NA,122,10,1,1,5,3,1,3.5,4.3
"7342","France","Great Atlantic scallop","Atlantic, Northeast",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7343","France","Grooved carpet shell","Atlantic, Northeast",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7344","France","Grooved carpet shell","Mediterranean and Black Sea",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7345","France","Harpoon seaweeds","Atlantic, Northeast",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7346","France","Japanese carpet shell","Atlantic, Northeast",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7347","France","Japanese carpet shell","Mediterranean and Black Sea",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7348","France","Marine fishes nei","Atlantic, Northeast",2007,600,NA,0.000609195878802064,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7349","France","Marine fishes nei","Mediterranean and Black Sea",2007,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA
"7350","France","Marine molluscs nei","Atlantic, Northeast",2007,9002,NA,0.0091399688349603,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7351","France","Meagre","Mediterranean and Black Sea",2007,0,0,0,3215,NA,NA,NA,NA,NA,NA,NA,NA
"7352","France","Mediterranean mussel","Atlantic, Northeast",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7353","France","Mediterranean mussel","Mediterranean and Black Sea",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7354","France","Pacific cupped oyster","Atlantic, Northeast",2007,714.86,NA,0.000725816276534072,NA,1,10,10,5,5,1,5.3,6.2
"7355","France","Pacific cupped oyster","Mediterranean and Black Sea",2007,0,0,0,305,1,10,10,5,5,1,5.3,6.2
"7356","France","Periwinkles nei","Atlantic, Northeast",2007,416,NA,0.000422375809302764,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7357","France","Rainbow trout","Atlantic, Northeast",2007,863.76,NA,0.000876998387123451,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7358","France","Sea trout","Atlantic, Northeast",2007,0,0,0,87,NA,NA,NA,NA,NA,NA,NA,NA
"7359","France","Seaweeds nei","Atlantic, Northeast",2007,10,NA,1.01532646467011e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7360","France","Senegalese sole","Atlantic, Northeast",2007,9596.06,NA,0.00974313367456222,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7361","France","Tuberculate abalone","Atlantic, Northeast",2007,0,0,0,1814,NA,NA,NA,NA,NA,NA,NA,NA
"7362","France","Turbot","Atlantic, Northeast",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7363","France","Wakame nei","Atlantic, Northeast",2007,5248.94,NA,0.00532938769346551,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7364","France","White seabream","Mediterranean and Black Sea",2007,58165.38,125.62717062635,0.0590568496415933,463,NA,NA,NA,NA,NA,NA,NA,NA
"7365","French Polynesia","Barramundi(=Giant seaperch)","Pacific, Eastern Central",2007,30.25,0.000551272939332641,0.000382937955696167,54873,NA,NA,NA,NA,NA,NA,NA,NA
"7366","French Polynesia","Blacklip pearl oyster","Pacific, Eastern Central",2007,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"7367","French Polynesia","Blue shrimp","Pacific, Eastern Central",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7368","French Polynesia","Marine fishes nei","Pacific, Eastern Central",2007,4682.82,NA,0.0592803146344835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7369","French Polynesia","Orbicular batfish","Pacific, Eastern Central",2007,0,0,0,332,NA,NA,NA,NA,NA,NA,NA,NA
"7370","French Polynesia","Pearl oyster shells nei","Pacific, Eastern Central",2007,186.33,NA,0.00235877121602866,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7371","French Polynesia","Sea mussels nei","Pacific, Eastern Central",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7372","French Polynesia","Sixfinger threadfin","Pacific, Eastern Central",2007,74095.12,NA,0.937977976193792,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7373","Germany","Bastard halibut","Atlantic, Northeast",2007,0,0,0,1675,NA,NA,NA,NA,NA,NA,NA,NA
"7374","Germany","Blue mussel","Atlantic, Northeast",2007,0,NA,0,NA,10,10,9,8,7,10,9,8.1
"7375","Germany","Clams, etc. nei","Atlantic, Northeast",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7376","Germany","Common edible cockle","Atlantic, Northeast",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7377","Germany","Pacific cupped oyster","Atlantic, Northeast",2007,2230.46,NA,1,NA,1,10,10,5,7,1,5.7,6.4
"7378","Germany","Turbot","Atlantic, Northeast",2007,0,0,0,382,NA,NA,NA,NA,NA,NA,NA,NA
"7379","Greece","Atlantic bluefin tuna","Mediterranean and Black Sea",2007,654.72,NA,0.00219814310088856,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7380","Greece","Common dentex","Mediterranean and Black Sea",2007,27481.28,205.084179104478,0.0922650690915,134,NA,NA,NA,NA,NA,NA,NA,NA
"7381","Greece","Common pandora","Mediterranean and Black Sea",2007,2082,0.0921973253033389,0.00699006282998838,22582,NA,NA,NA,NA,NA,NA,NA,NA
"7382","Greece","European eel","Mediterranean and Black Sea",2007,530.44,1.52864553314121,0.00178088805357302,347,10,3,3,3,6,7,5.3,5.9
"7383","Greece","European flat oyster","Mediterranean and Black Sea",2007,15510.14,NA,0.0520734164754639,NA,10,10,7,5,7,10,8.2,7.3
"7384","Greece","European seabass","Mediterranean and Black Sea",2007,162400,88.1172002170374,0.545238330254617,1843,10,3,5,5,5,1,4.8,5
"7385","Greece","Flathead grey mullet","Mediterranean and Black Sea",2007,62961.59,3.10155615763547,0.211385912572511,20300,10,3,5,5,5,3,5.2,5.7
"7386","Greece","Gilthead seabream","Mediterranean and Black Sea",2007,NA,NA,NA,28372,10,1,1,3,3,1,3.2,4.1
"7387","Greece","Kuruma prawn","Mediterranean and Black Sea",2007,34.22,NA,0.000114889505303651,NA,1,3,5,5,5,5,4,4.6
"7388","Greece","Marine fishes nei","Mediterranean and Black Sea",2007,0,0,0,84,NA,NA,NA,NA,NA,NA,NA,NA
"7389","Greece","Meagre","Mediterranean and Black Sea",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7390","Greece","Mediterranean mussel","Mediterranean and Black Sea",2007,420,NA,0.00141009912996884,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7391","Greece","Red porgy","Mediterranean and Black Sea",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7392","Greece","Sciaenas nei","Mediterranean and Black Sea",2007,184.73,NA,0.000620208600664627,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7393","Greece","Sharpsnout seabream","Mediterranean and Black Sea",2007,81.77,3.55521739130435,0.000274532871089409,23,NA,NA,NA,NA,NA,NA,NA,NA
"7394","Greece","Shi drum","Mediterranean and Black Sea",2007,464.26,116.065,0.00155869671923651,4,NA,NA,NA,NA,NA,NA,NA,NA
"7395","Greece","Venus clams nei","Mediterranean and Black Sea",2007,20179.52,347.92275862069,0.0677502942742589,58,NA,NA,NA,NA,NA,NA,NA,NA
"7396","Greece","White seabream","Mediterranean and Black Sea",2007,4866.73,0.0982463259043928,0.0163394565209363,49536,NA,NA,NA,NA,NA,NA,NA,NA
"7397","Guadeloupe","Red drum","Atlantic, Western Central",2007,671.06,0.610054545454545,1,1100,NA,NA,NA,NA,NA,NA,NA,NA
"7398","Iceland","Abalones nei","Atlantic, Northeast",2007,NA,NA,NA,72,3,7,7,7,7,5,6,6.4
"7399","Iceland","Atlantic cod","Atlantic, Northeast",2007,NA,NA,NA,NA,10,4,5,8,6,5,6.3,7
"7400","Iceland","Atlantic halibut","Atlantic, Northeast",2007,NA,NA,NA,NA,10,3,5,8,7,5,6.3,7
"7401","Iceland","Atlantic salmon","Atlantic, Northeast",2007,4900,NA,0.0302127526549148,NA,1,5,5,8,6,5,5,6.1
"7402","Iceland","Atlantic wolffish","Atlantic, Northeast",2007,NA,NA,NA,NA,10,3,5,8,7,5,6.3,6.7
"7403","Iceland","Blue mussel","Atlantic, Northeast",2007,0,NA,0,NA,7,10,7,8,8,10,8.3,8
"7404","Iceland","European seabass","Atlantic, Northeast",2007,154173.44,NA,0.950613062995377,NA,5,NA,5,8,7,5,5,6.2
"7405","Iceland","Haddock","Atlantic, Northeast",2007,NA,NA,NA,27.22,10,3,5,8,7,5,6.3,6.9
"7406","Iceland","Rainbow trout","Atlantic, Northeast",2007,2076,NA,0.0128003417370619,NA,10,5,5,8,6,5,6.5,7
"7407","Iceland","Spotted wolffish","Atlantic, Northeast",2007,1033.73,2.98765895953757,0.00637384261264594,346,10,3,6,8,7,5,6.5,6.9
"7408","Iceland","Turbot","Atlantic, Northeast",2007,NA,NA,NA,45,10,3,6,8,7,5,6.5,6.9
"7409","India","Elkhorn sea moss","Indian Ocean, Eastern",2007,970,NA,0.372435188598108,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7410","India","Green mussel","Indian Ocean, Western",2007,NA,NA,NA,194,NA,NA,NA,NA,NA,NA,NA,NA
"7411","India","Indian backwater oyster","Indian Ocean, Western",2007,1634.48,NA,0.627564811401892,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7412","India","Rooster venus","Indian Ocean, Western",2007,0,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA
"7413","Indonesia","Barramundi(=Giant seaperch)","Pacific, Western Central",2007,493.44,NA,0.00127437157512962,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7414","Indonesia","Eucheuma seaweeds nei","Pacific, Western Central",2007,9738.95,324.631666666667,0.0251520773581562,30,NA,NA,NA,NA,NA,NA,NA,NA
"7415","Indonesia","Groupers nei","Pacific, Western Central",2007,0,0,0,2317,9,1,5,5,3,4,4.5,5
"7416","Indonesia","Marine fishes nei","Pacific, Western Central",2007,8000,NA,0.0206610177550198,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7417","Indonesia","Marine molluscs nei","Pacific, Western Central",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7418","Indonesia","Milkfish","Pacific, Western Central",2007,NA,NA,NA,NA,10,7,10,3,3,3,6,5.9
"7419","Indonesia","Pearl oyster shells nei","Pacific, Western Central",2007,1978.1,NA,0.00510869490265058,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7420","Indonesia","Penguin wing oyster","Pacific, Western Central",2007,NA,NA,NA,205,NA,NA,NA,NA,NA,NA,NA,NA
"7421","Indonesia","Red seaweeds","Pacific, Western Central",2007,561,NA,0.00144885387007076,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7422","Indonesia","Sea cucumbers nei","Pacific, Western Central",2007,366431.12,1959.52470588235,0.946354984538973,187,NA,NA,NA,NA,NA,NA,NA,NA
"7423","Indonesia","Tropical spiny lobsters nei","Pacific, Western Central",2007,NA,NA,NA,105565,NA,NA,NA,NA,NA,NA,NA,NA
"7424","Ireland","Abalones nei","Atlantic, Northeast",2007,128.75,NA,0.000115373924469714,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7425","Ireland","Aquatic invertebrates nei","Atlantic, Northeast",2007,17892.01,194.478369565217,0.0160331760027291,92,NA,NA,NA,NA,NA,NA,NA,NA
"7426","Ireland","Atlantic salmon","Atlantic, Northeast",2007,13432.23,12.1120198376916,0.0120367307920764,1109,10,3,3,5,5,5,5.2,5.4
"7427","Ireland","Babberlocks","Atlantic, Northeast",2007,NA,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,NA
"7428","Ireland","Blue mussel","Atlantic, Northeast",2007,NA,NA,NA,NA,10,10,9,8,8,10,9.2,8.2
"7429","Ireland","Brown seaweeds","Atlantic, Northeast",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7430","Ireland","Dulse","Atlantic, Northeast",2007,122.4,NA,0.00010968363770946,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7431","Ireland","European flat oyster","Atlantic, Northeast",2007,NA,NA,NA,19,10,10,7,5,7,10,8.2,7.3
"7432","Ireland","Great Atlantic scallop","Atlantic, Northeast",2007,1614.34,NA,0.00144662323284224,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7433","Ireland","Japanese carpet shell","Atlantic, Northeast",2007,12173.03,NA,0.0109083514080588,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7434","Ireland","Marine molluscs nei","Atlantic, Northeast",2007,95.2,0.110955710955711,8.5309495996247e-05,858,NA,NA,NA,NA,NA,NA,NA,NA
"7435","Ireland","Pacific cupped oyster","Atlantic, Northeast",2007,0.5,NA,4.48054075610541e-07,NA,1,10,7,5,7,10,6.7,6.8
"7436","Ireland","Rainbow trout","Atlantic, Northeast",2007,2705.63,270.563,0.0024245370971883,10,NA,NA,NA,NA,NA,NA,NA,NA
"7437","Ireland","Stony sea urchin","Atlantic, Northeast",2007,139011.62,492.949007092199,0.124569445796448,282,NA,NA,NA,NA,NA,NA,NA,NA
"7438","Ireland","Tangle","Atlantic, Northeast",2007,90.46,9.542194092827,8.10619433594591e-05,9.48,NA,NA,NA,NA,NA,NA,NA,NA
"7439","Ireland","Turbot","Atlantic, Northeast",2007,928670.56,232167.64,0.832189258615047,4,NA,NA,NA,NA,NA,NA,NA,NA
"7440","Israel","Cupped oysters nei","Mediterranean and Black Sea",2007,NA,NA,NA,2265050,NA,NA,NA,NA,NA,NA,NA,NA
"7441","Israel","European seabass","Mediterranean and Black Sea",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7442","Israel","Gilthead seabream","Mediterranean and Black Sea",2007,3654.49,NA,0.078184003866316,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7443","Israel","Marine fishes nei","Mediterranean and Black Sea",2007,NA,NA,NA,1225,NA,NA,NA,NA,NA,NA,NA,NA
"7444","Israel","Red drum","Mediterranean and Black Sea",2007,715.2,NA,0.0153009584279035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7445","Israel","Striped bass, hybrid","Mediterranean and Black Sea",2007,42285,704.75,0.904643494300757,60,NA,NA,NA,NA,NA,NA,NA,NA
"7446","Israel","Tilapias nei","Mediterranean and Black Sea",2007,87.48,0.0103440936502306,0.00187154340502377,8457,NA,NA,NA,NA,NA,NA,NA,NA
"7447","Italy","Atlantic bluefin tuna","Mediterranean and Black Sea",2007,0,0,0,31.13,NA,NA,NA,NA,NA,NA,NA,NA
"7448","Italy","Common sole","Mediterranean and Black Sea",2007,341002.22,NA,0.97814808457478,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7449","Italy","Cupped oysters nei","Mediterranean and Black Sea",2007,0,0,0,279510,5,10,10,10,9,10,9,7.6
"7450","Italy","European eel","Mediterranean and Black Sea",2007,NA,NA,NA,NA,10,3,3,3,6,7,5.3,5.9
"7451","Italy","European seabass","Mediterranean and Black Sea",2007,NA,NA,NA,NA,10,3,5,5,5,5,5.5,5.5
"7452","Italy","Flathead grey mullet","Mediterranean and Black Sea",2007,1775.46,NA,0.00509281962516003,NA,10,3,5,5,5,5,5.5,5.8
"7453","Italy","Gilthead seabream","Mediterranean and Black Sea",2007,2959.83,46.24734375,0.00849012667767081,64,10,1,3,5,3,1,3.8,4.7
"7454","Italy","Grooved carpet shell","Mediterranean and Black Sea",2007,NA,NA,NA,301,NA,NA,NA,NA,NA,NA,NA,NA
"7455","Italy","Japanese carpet shell","Mediterranean and Black Sea",2007,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7456","Italy","Kuruma prawn","Mediterranean and Black Sea",2007,0,NA,0,NA,1,3,5,5,5,7,4.3,4.8
"7457","Italy","Marine fishes nei","Mediterranean and Black Sea",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
